tournament_id;date;archetype_id;group;set;number;card;copies_total;lists_with_card;lists_total;avg_count;inclusion_rate
6a963bc7629039f77d8a717f;2026-09-07;lopunny-dudunsparce;trainer;PBL;75;Dark Bell;1;1;5;0.2;0.2
6a963bc7629039f77d8a717f;2026-09-07;lopunny-dudunsparce;trainer;SSP;163;Babiri Berry;1;1;5;0.2;0.2
6a963bc7629039f77d8a717f;2026-09-07;lopunny-dudunsparce;trainer;TEF;152;Hero's Cape;1;1;5;0.2;0.2
6a963bc7629039f77d8a717f;2026-09-07;lopunny-dudunsparce;energy;PBL;84;Voltaic Lightning Energy;2;1;5;0.4;0.2
6a963bc7629039f77d8a717f;2026-09-07;slowking-scr;pokemon;PBL;31;Mega Slowbro ex;1;1;12;0.0833;0.0833
6a963bc7629039f77d8a717f;2026-09-07;slowking-scr;pokemon;WHT;40;Cofagrigus;1;1;12;0.0833;0.0833
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;pokemon;MEG;35;Snover;4;1;1;4.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;pokemon;MEG;36;Mega Abomasnow ex;4;1;1;4.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;pokemon;MEG;34;Kyogre;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;DRI;176;Team Rocket's Petrel;4;1;1;4.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;PRE;115;Larry's Skill;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;MEG;132;Wally's Compassion;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;JTG;146;Brock's Scouting;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;MEG;114;Boss's Orders;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;POR;76;Judge;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;WHT;84;Hilda;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;ASC;215;Waitress;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;MEG;131;Ultra Ball;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;trainer;TEF;152;Hero's Cape;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;mega-abomasnow-ex;energy;MEE;3;Water Energy;32;1;1;32.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;rocket-mewtwo-ex;trainer;DRI;180;Team Rocket's Watchtower;1;1;5;0.2;0.2
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;PFL;67;Toxel;3;1;1;3.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;PFL;68;Toxtricity;3;1;1;3.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;PBL;48;Mega Darkrai ex;3;1;1;3.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;PBL;53;Nickit;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;PBL;54;Thievul;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;PBL;56;Zarude;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;PFL;62;Seviper;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;SFA;39;Pecharunt ex;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;TWM;95;Munkidori;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;ASC;142;Fezandipiti ex;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;pokemon;POR;62;Meowth ex;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;MEG;119;Lillie's Determination;4;1;1;4.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;PFL;90;Grimsley's Move;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;DRI;176;Team Rocket's Petrel;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;MEG;114;Boss's Orders;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;PRE;112;Janine's Secret Art;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;SSP;179;Lisia's Appeal;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;POR;81;Poké Pad;4;1;1;4.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;MEG;131;Ultra Ball;4;1;1;4.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;PBL;75;Dark Bell;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;TEF;144;Buddy-Buddy Poffin;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;DRI;164;Energy Recycler;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;ASC;196;Night Stretcher;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;SFA;58;Dangerous Laser;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;ASC;181;Air Balloon;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;PRE;95;Binding Mochi;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;trainer;SSP;180;Lively Stadium;2;1;1;2.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;energy;MEE;7;Darkness Energy;10;1;1;10.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;toxtricity-pfl;energy;PBL;83;Shadowy Darkness Energy;1;1;1;1.0;1.0
6a963bc7629039f77d8a717f;2026-09-07;dragapult-ex;pokemon;TEF;68;Bronzor;1;1;38;0.0263;0.0263
6a963bc7629039f77d8a717f;2026-09-07;dragapult-ex;pokemon;TEF;69;Bronzong;1;1;38;0.0263;0.0263
6a963bc7629039f77d8a717f;2026-09-07;dragapult-blaziken;trainer;POR;84;Rosa's Encouragement;1;1;7;0.1429;0.1429
6a963bc7629039f77d8a717f;2026-09-07;dragapult-blaziken;trainer;POR;71;Crushing Hammer;1;1;7;0.1429;0.1429
6a963bc7629039f77d8a717f;2026-09-07;dragapult-blaziken;pokemon;PFL;14;Moltres;1;1;7;0.1429;0.1429
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;PFL;54;Gastly;2;1;3;0.6667;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;PFL;55;Haunter;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;PFL;56;Mega Gengar ex;2;1;3;0.6667;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;PFL;67;Toxel;4;2;3;1.3333;0.6667
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;PFL;68;Toxtricity;4;2;3;1.3333;0.6667
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;JTG;97;N's Zorua;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;JTG;98;N's Zoroark ex;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;ASC;142;Fezandipiti ex;2;2;3;0.6667;0.6667
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;JTG;116;N's Reshiram;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;ASC;143;Pecharunt;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;MEG;119;Lillie's Determination;7;2;3;2.3333;0.6667
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;PFL;90;Grimsley's Move;2;1;3;0.6667;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;WHT;84;Hilda;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;ASC;196;Night Stretcher;5;2;3;1.6667;0.6667
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;TEF;144;Buddy-Buddy Poffin;2;1;3;0.6667;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;MEG;125;Rare Candy;2;1;3;0.6667;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;MEG;131;Ultra Ball;3;2;3;1.0;0.6667
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;DRI;164;Energy Recycler;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;POR;81;Poké Pad;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;DRI;173;Team Rocket's Factory;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;energy;TWM;167;Legacy Energy;2;2;3;0.6667;0.6667
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;energy;PBL;83;Shadowy Darkness Energy;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;MEG;28;Cinderace;3;1;3;1.0;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;PFL;60;Carvanha;2;1;3;0.6667;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;PFL;61;Mega Sharpedo ex;2;1;3;0.6667;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;ASC;39;Psyduck;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;pokemon;TWM;141;Bloodmoon Ursaluna ex;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;PFL;91;Jumbo Ice Cream;2;1;3;0.6667;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;SVI;171;Energy Retrieval;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;MEG;130;Switch;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;ASC;181;Air Balloon;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;MEG;127;Risky Ruins;1;1;3;0.3333;0.3333
6a963bc7629039f77d8a717f;2026-09-07;mega-darkrai-ex;trainer;PFL;85;Battle Cage;1;1;3;0.3333;0.3333
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;TWM;128;Dreepy;23;6;6;3.8333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;TWM;129;Drakloak;23;6;6;3.8333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;TWM;130;Dragapult ex;16;6;6;2.6667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;PRE;35;Duskull;12;6;6;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;PRE;36;Dusclops;10;5;6;1.6667;0.8333
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;PRE;37;Dusknoir;7;6;6;1.1667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;ASC;16;Budew;10;6;6;1.6667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;POR;62;Meowth ex;7;6;6;1.1667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;TWM;95;Munkidori;5;5;6;0.8333;0.8333
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;PFL;14;Moltres;3;3;6;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;pokemon;ASC;142;Fezandipiti ex;6;6;6;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;MEG;119;Lillie's Determination;24;6;6;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;MEG;114;Boss's Orders;18;6;6;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;SCR;133;Crispin;11;6;6;1.8333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;PFL;87;Dawn;4;3;6;0.6667;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;POR;84;Rosa's Encouragement;4;4;6;0.6667;0.6667
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;TEF;144;Buddy-Buddy Poffin;23;6;6;3.8333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;POR;81;Poké Pad;23;6;6;3.8333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;MEG;131;Ultra Ball;20;6;6;3.3333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;ASC;196;Night Stretcher;17;6;6;2.8333;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;MEG;125;Rare Candy;10;4;6;1.6667;0.6667
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;CRI;82;Special Red Card;5;5;6;0.8333;0.8333
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;TWM;165;Unfair Stamp;5;5;6;0.8333;0.8333
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;TWM;153;Jamming Tower;4;4;6;0.6667;0.6667
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;trainer;DRI;180;Team Rocket's Watchtower;3;3;6;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;energy;MEE;5;Psychic Energy;19;6;6;3.1667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;energy;MEE;2;Fire Energy;19;6;6;3.1667;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-dusknoir;energy;MEE;7;Darkness Energy;9;5;6;1.5;0.8333
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;TWM;128;Dreepy;68;17;17;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;TWM;129;Drakloak;68;17;17;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;TWM;130;Dragapult ex;50;17;17;2.9412;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;ASC;16;Budew;28;17;17;1.6471;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;TWM;95;Munkidori;30;16;17;1.7647;0.9412
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;JTG;120;Dunsparce;7;7;17;0.4118;0.4118
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;TEF;129;Dudunsparce;7;7;17;0.4118;0.4118
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;ASC;142;Fezandipiti ex;17;17;17;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;pokemon;POR;62;Meowth ex;17;17;17;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;MEG;119;Lillie's Determination;68;17;17;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;MEG;114;Boss's Orders;50;17;17;2.9412;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;SCR;133;Crispin;37;17;17;2.1765;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;POR;84;Rosa's Encouragement;16;16;17;0.9412;0.9412
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;POR;71;Crushing Hammer;64;16;17;3.7647;0.9412
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;TEF;144;Buddy-Buddy Poffin;67;17;17;3.9412;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;MEG;131;Ultra Ball;56;17;17;3.2941;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;POR;81;Poké Pad;67;17;17;3.9412;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;ASC;196;Night Stretcher;44;17;17;2.5882;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;TWM;165;Unfair Stamp;16;16;17;0.9412;0.9412
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;CRI;82;Special Red Card;17;17;17;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;ASC;212;Tool Scrapper;1;1;17;0.0588;0.0588
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;trainer;MEG;127;Risky Ruins;28;15;17;1.6471;0.8824
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;energy;MEE;5;Psychic Energy;51;17;17;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;energy;MEE;7;Darkness Energy;36;16;17;2.1176;0.9412
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-ex;energy;MEE;2;Fire Energy;56;17;17;3.2941;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;TWM;128;Dreepy;28;7;7;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;TWM;129;Drakloak;28;7;7;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;TWM;130;Dragapult ex;14;7;7;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;DRI;40;Torchic;14;7;7;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;DRI;41;Combusken;7;7;7;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;JTG;24;Blaziken ex;14;7;7;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;TWM;95;Munkidori;13;7;7;1.8571;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;ASC;142;Fezandipiti ex;7;7;7;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;ASC;16;Budew;8;7;7;1.1429;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;pokemon;POR;62;Meowth ex;7;7;7;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;MEG;119;Lillie's Determination;28;7;7;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;MEG;114;Boss's Orders;21;7;7;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;SCR;133;Crispin;13;7;7;1.8571;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;PFL;87;Dawn;6;6;7;0.8571;0.8571
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;POR;76;Judge;4;4;7;0.5714;0.5714
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;MEG;131;Ultra Ball;26;7;7;3.7143;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;TEF;144;Buddy-Buddy Poffin;28;7;7;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;POR;81;Poké Pad;25;7;7;3.5714;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;MEG;125;Rare Candy;18;7;7;2.5714;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;ASC;196;Night Stretcher;14;7;7;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;CRI;82;Special Red Card;7;7;7;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;TWM;165;Unfair Stamp;7;7;7;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;MEG;127;Risky Ruins;7;6;7;1.0;0.8571
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;trainer;DRI;180;Team Rocket's Watchtower;3;3;7;0.4286;0.4286
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;energy;MEE;5;Psychic Energy;21;7;7;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;energy;MEE;2;Fire Energy;22;7;7;3.1429;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;dragapult-blaziken;energy;MEE;7;Darkness Energy;14;7;7;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;pokemon;DRI;134;Marnie's Impidimp;13;4;4;3.25;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;pokemon;DRI;135;Marnie's Morgrem;9;4;4;2.25;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;pokemon;DRI;136;Marnie's Grimmsnarl ex;11;4;4;2.75;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;pokemon;TWM;95;Munkidori;16;4;4;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;pokemon;ASC;46;Snorunt;10;4;4;2.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;pokemon;TWM;53;Froslass;10;4;4;2.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;pokemon;DRI;10;Shaymin;3;3;4;0.75;0.75
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;pokemon;ASC;16;Budew;4;4;4;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;MEG;119;Lillie's Determination;16;4;4;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;DRI;176;Team Rocket's Petrel;12;4;4;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;MEG;114;Boss's Orders;12;4;4;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;PBL;78;Gwynn;3;2;4;0.75;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;POR;81;Poké Pad;16;4;4;4.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;TEF;144;Buddy-Buddy Poffin;12;4;4;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;ASC;196;Night Stretcher;11;4;4;2.75;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;MEG;125;Rare Candy;7;4;4;1.75;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;CRI;82;Special Red Card;4;4;4;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;TWM;163;Secret Box;2;2;4;0.5;0.5
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;ASC;181;Air Balloon;4;4;4;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;trainer;DRI;169;Spikemuth Gym;13;4;4;3.25;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;grimmsnarl-froslass;energy;MEE;7;Darkness Energy;34;4;4;8.5;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;SCR;57;Slowpoke;27;7;7;3.8571;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;SCR;58;Slowking;21;7;7;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;PBL;31;Mega Slowbro ex;1;1;7;0.1429;0.1429
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;MEG;104;Mega Kangaskhan ex;21;7;7;3.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;SSP;76;Latias ex;14;7;7;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;CRI;61;Metagross;8;7;7;1.1429;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;SFA;47;Kyurem;14;7;7;2.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;POR;62;Meowth ex;7;7;7;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;PBL;41;Annihilape;5;5;7;0.7143;0.7143
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;ASC;142;Fezandipiti ex;7;7;7;1.0;1.0
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;JTG;56;Lillie's Clefairy ex;6;6;7;0.8571;0.8571
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;pokemon;DRI;78;Zeraora;3;3;7;0.4286;0.4286
6a9ebc30ab080c8c957fcc9c;2026-09-07;slowking-scr;trainer;MEG;119;Lillie's Determination;27;7;7;3.8571;1.0
