tournament_id;date;meta;archetype_id;group;set;number;card;copies_total;lists_with_card;lists_total;avg_count;inclusion_rate
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;clefairy-ogerpon;pokemon;SSP;18;Paldean Tauros;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;clefairy-ogerpon;trainer;MEG;119;Lillie's Determination;3;1;2;1.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;clefairy-ogerpon;trainer;BLK;83;N's Plan;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;clefairy-ogerpon;trainer;TWM;143;Bug Catching Set;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;clefairy-ogerpon;trainer;TWM;165;Unfair Stamp;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;clefairy-ogerpon;energy;ASC;216;Prism Energy;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;clefairy-ogerpon;energy;TEF;161;Mist Energy;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;trainer;MEG;130;Switch;1;1;45;0.0222;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;toxtricity-box;pokemon;MEG;88;Yveltal;1;1;5;0.2;0.2
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;archaludon-dudunsparce;pokemon;POR;62;Meowth ex;1;1;3;0.3333;0.3333
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;archaludon-dudunsparce;trainer;PFL;91;Jumbo Ice Cream;3;1;3;1.0;0.3333
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;archaludon-dudunsparce;trainer;TEF;144;Buddy-Buddy Poffin;1;1;3;0.3333;0.3333
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;archaludon-dudunsparce;trainer;ASC;181;Air Balloon;2;1;3;0.6667;0.3333
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;pokemon;ASC;62;Stunfisk;2;1;4;0.5;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;trainer;MEG;119;Lillie's Determination;9;3;4;2.25;0.75
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;trainer;MEG;131;Ultra Ball;10;3;4;2.5;0.75
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;energy;ASC;216;Prism Energy;3;1;4;0.75;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lucario-hariyama;pokemon;DRI;10;Shaymin;1;1;9;0.1111;0.1111
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lucario-hariyama;trainer;WHT;84;Hilda;2;1;9;0.2222;0.1111
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lucario-hariyama;trainer;ASC;212;Tool Scrapper;1;1;9;0.1111;0.1111
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lucario-hariyama;trainer;TEF;152;Hero's Cape;1;1;9;0.1111;0.1111
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lucario-hariyama;trainer;DRI;180;Team Rocket's Watchtower;2;1;9;0.2222;0.1111
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;n-zoroark;pokemon;SVP;149;Pecharunt;3;3;14;0.2143;0.2143
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;n-zoroark;trainer;PFL;92;Punk Helmet;6;3;14;0.4286;0.2143
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;pokemon;TEF;128;Dunsparce;4;4;45;0.0889;0.0889
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;pokemon;JTG;121;Dudunsparce ex;4;4;45;0.0889;0.0889
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;rockets-honchkrow;trainer;ASC;212;Tool Scrapper;1;1;6;0.1667;0.1667
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;n-zoroark;trainer;SVI;186;Pokégear 3.0;1;1;14;0.0714;0.0714
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;n-zoroark;trainer;SFA;63;Powerglass;1;1;14;0.0714;0.0714
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;n-zoroark;trainer;POR;77;Lumiose City;1;1;14;0.0714;0.0714
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;TWM;25;Teal Mask Ogerpon ex;4;1;1;4.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;ASC;8;Chikorita;3;1;1;3.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;MEG;9;Bayleef;3;1;1;3.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;MEG;10;Meganium;2;1;1;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;MEG;1;Bulbasaur;2;1;1;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;MEG;2;Ivysaur;2;1;1;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;MEG;3;Mega Venusaur ex;2;1;1;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;MEG;12;Celebi;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;ASC;142;Fezandipiti ex;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;POR;62;Meowth ex;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;pokemon;PFL;8;Genesect;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;MEG;119;Lillie's Determination;4;1;1;4.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;TWM;155;Lana's Aid;2;1;1;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;MEG;114;Boss's Orders;2;1;1;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;POR;76;Judge;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;PFL;87;Dawn;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;SFA;64;Xerosic's Machinations;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;MEG;132;Wally's Compassion;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;TWM;143;Bug Catching Set;4;1;1;4.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;MEG;131;Ultra Ball;3;1;1;3.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;POR;81;Poké Pad;2;1;1;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;TWM;165;Unfair Stamp;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;ASC;196;Night Stretcher;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;CRI;82;Special Red Card;1;1;1;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;trainer;MEG;117;Forest of Vitality;4;1;1;4.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-venusaur-ex;energy;MEE;1;Grass Energy;10;1;1;10.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;trainer;SFA;64;Xerosic's Machinations;4;3;45;0.0889;0.0667
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;pokemon;SSP;76;Latias ex;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;pokemon;ASC;16;Budew;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;pokemon;CRI;33;Deoxys;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;trainer;DRI;176;Team Rocket's Petrel;4;1;2;2.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;trainer;POR;76;Judge;3;1;2;1.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;trainer;DRI;178;Team Rocket's Transceiver;3;1;2;1.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;trainer;SSP;185;Precious Trolley;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;trainer;JTG;156;Redeemable Ticket;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;trainer;DRI;168;Sacred Ash;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;trainer;DRI;180;Team Rocket's Watchtower;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;trainer;PFL;85;Battle Cage;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;stevens-metagross;energy;TEF;161;Mist Energy;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;rockets-honchkrow;trainer;MEG;131;Ultra Ball;2;2;6;0.3333;0.3333
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;rockets-honchkrow;trainer;SVI;186;Pokégear 3.0;1;1;6;0.1667;0.1667
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;WHT;83;Harlequin;1;1;20;0.05;0.05
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;WHT;84;Hilda;1;1;20;0.05;0.05
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;DRI;176;Team Rocket's Petrel;1;1;20;0.05;0.05
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-dusknoir;trainer;MEG;130;Switch;1;1;20;0.05;0.05
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-dusknoir;energy;TEF;162;Neo Upper Energy;1;1;20;0.05;0.05
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;pokemon;ASC;46;Snorunt;4;2;4;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;pokemon;ASC;47;Mega Froslass ex;4;2;4;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;pokemon;POR;62;Meowth ex;2;2;4;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;pokemon;ASC;39;Psyduck;2;2;4;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;pokemon;ASC;16;Budew;1;1;4;0.25;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;trainer;SFA;64;Xerosic's Machinations;1;1;4;0.25;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;energy;MEE;3;Water Energy;3;1;4;0.75;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;basic-box-m;pokemon;SSP;57;Pikachu ex;1;1;14;0.0714;0.0714
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;basic-box-m;energy;MEE;8;Metal Energy;2;1;14;0.1429;0.0714
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-excadrill-ex;pokemon;SCR;106;Duraludon;3;1;13;0.2308;0.0769
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-excadrill-ex;pokemon;SCR;107;Archaludon;2;1;13;0.1538;0.0769
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-excadrill-ex;pokemon;SSP;130;Archaludon ex;1;1;13;0.0769;0.0769
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-excadrill-ex;pokemon;TEF;78;Flutter Mane;1;1;13;0.0769;0.0769
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-excadrill-ex;trainer;POR;81;Poké Pad;1;1;13;0.0769;0.0769
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;ogerpon-meganium-arboliva;trainer;CRI;82;Special Red Card;1;1;3;0.3333;0.3333
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-blaziken;pokemon;TWM;39;Chi-Yu;2;2;11;0.1818;0.1818
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-blaziken;trainer;SCR;131;Area Zero Underdepths;1;1;11;0.0909;0.0909
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;rockets-honchkrow;trainer;TWM;158;Lucky Helmet;2;2;6;0.3333;0.3333
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;pokemon;SSP;56;Chien-Pao;1;1;4;0.25;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;trainer;TEF;152;Hero's Cape;1;1;4;0.25;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dudunsparce;energy;CRI;84;Bubbly Water Energy;3;1;4;0.75;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-excadrill-ex;trainer;POR;82;Pokémon Catcher;1;1;13;0.0769;0.0769
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;alakazam-dudunsparce;pokemon;TEF;128;Dunsparce;1;1;25;0.04;0.04
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-absol-box;pokemon;ASC;142;Fezandipiti ex;1;1;4;0.25;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-absol-box;pokemon;ASC;39;Psyduck;1;1;4;0.25;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-absol-box;trainer;PRE;112;Janine's Secret Art;3;1;4;0.75;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-absol-box;trainer;MEG;121;Mega Signal;4;1;4;1.0;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-absol-box;trainer;TEF;152;Hero's Cape;1;1;4;0.25;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-absol-box;trainer;POR;77;Lumiose City;2;1;4;0.5;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-absol-box;energy;TEF;161;Mist Energy;3;1;4;0.75;0.25
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dhelmise-pbl;pokemon;TWM;131;Tatsugiri;1;1;12;0.0833;0.0833
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dhelmise-pbl;trainer;TEF;155;Morty's Conviction;2;1;12;0.1667;0.0833
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dhelmise-pbl;trainer;JTG;143;Black Belt's Training;1;1;12;0.0833;0.0833
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dhelmise-pbl;trainer;WHT;80;Brave Bangle;1;1;12;0.0833;0.0833
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dhelmise-pbl;energy;ASC;216;Prism Energy;3;1;12;0.25;0.0833
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;CRI;20;Froakie;3;1;2;1.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;CRI;21;Frogadier;4;2;2;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;TWM;106;Greninja ex;4;2;2;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;CRI;22;Mega Greninja ex;2;2;2;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;PRE;35;Duskull;4;2;2;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;PRE;36;Dusclops;3;2;2;1.5;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;PRE;37;Dusknoir;4;2;2;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;ASC;46;Snorunt;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;ASC;47;Mega Froslass ex;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;POR;62;Meowth ex;3;2;2;1.5;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;ASC;142;Fezandipiti ex;2;2;2;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;pokemon;ASC;16;Budew;2;2;2;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;MEG;119;Lillie's Determination;8;2;2;4.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;MEG;114;Boss's Orders;4;2;2;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;WHT;84;Hilda;5;2;2;2.5;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;SFA;57;Colress's Tenacity;4;2;2;2.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;SSP;187;Surfer;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;TEF;144;Buddy-Buddy Poffin;8;2;2;4.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;MEG;131;Ultra Ball;7;2;2;3.5;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;MEG;125;Rare Candy;7;2;2;3.5;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;POR;81;Poké Pad;6;2;2;3.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;ASC;196;Night Stretcher;3;2;2;1.5;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;ASC;181;Air Balloon;2;2;2;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;SSP;177;Gravity Mountain;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;trainer;SCR;136;Grand Tree;2;2;2;1.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;energy;MEE;3;Water Energy;12;2;2;6.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;energy;WHT;86;Ignition Energy;6;2;2;3.0;1.0
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;greninja-ex;energy;CRI;84;Bubbly Water Energy;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;sharpedo-toxtricity;trainer;PBL;75;Dark Bell;1;1;3;0.3333;0.3333
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;ethan-typhlosion;pokemon;PBL;66;Pikipek;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;ethan-typhlosion;pokemon;PBL;67;Trumbeak;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;ethan-typhlosion;pokemon;PBL;68;Toucannon;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;ethan-typhlosion;pokemon;ASC;142;Fezandipiti ex;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;ethan-typhlosion;pokemon;DRI;10;Shaymin;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;ethan-typhlosion;pokemon;ASC;39;Psyduck;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-blaziken;pokemon;PRE;66;Bronzor;1;1;11;0.0909;0.0909
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-blaziken;pokemon;TEF;69;Bronzong;1;1;11;0.0909;0.0909
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-blaziken;pokemon;SSP;76;Latias ex;1;1;11;0.0909;0.0909
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-blaziken;trainer;TEF;160;Salvatore;1;1;11;0.0909;0.0909
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-blaziken;trainer;SFA;64;Xerosic's Machinations;1;1;11;0.0909;0.0909
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-blaziken;trainer;TWM;162;Scoop Up Cyclone;1;1;11;0.0909;0.0909
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dusknoir;pokemon;MEG;107;Buneary;2;1;8;0.25;0.125
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dusknoir;trainer;TWM;149;Festival Grounds;3;3;8;0.375;0.375
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;pokemon;DRI;40;Torchic;3;1;2;1.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;pokemon;DRI;41;Combusken;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;pokemon;JTG;24;Blaziken ex;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;pokemon;DRI;42;Blaziken;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;pokemon;WHT;19;Heatmor;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;pokemon;ASC;142;Fezandipiti ex;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;pokemon;TWM;131;Tatsugiri;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;trainer;PBL;78;Gwynn;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;trainer;SVI;186;Pokégear 3.0;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;trainer;TEF;144;Buddy-Buddy Poffin;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;trainer;MEG;131;Ultra Ball;2;1;2;1.0;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;mega-charizard-x-ex;trainer;TWM;165;Unfair Stamp;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;alakazam-dudunsparce;trainer;MEG;130;Switch;1;1;25;0.04;0.04
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lopunny-dusknoir;trainer;MEG;132;Wally's Compassion;1;1;8;0.125;0.125
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lucario-hariyama;trainer;TWM;145;Carmine;2;1;9;0.2222;0.1111
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lucario-hariyama;trainer;TWM;154;Kieran;1;1;9;0.1111;0.1111
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;lucario-hariyama;trainer;TEF;157;Prime Catcher;1;1;9;0.1111;0.1111
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;festival-lead;trainer;MEG;117;Forest of Vitality;1;1;10;0.1;0.1
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;basic-box-m;trainer;SSP;189;Tera Orb;1;1;14;0.0714;0.0714
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;pokemon;SCR;114;Hoothoot;3;1;45;0.0667;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;pokemon;SCR;115;Noctowl;2;1;45;0.0444;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;pokemon;TWM;64;Wellspring Mask Ogerpon ex;2;1;45;0.0444;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;pokemon;SCR;118;Fan Rotom;1;1;45;0.0222;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;pokemon;JTG;56;Lillie's Clefairy ex;1;1;45;0.0222;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;trainer;SSP;189;Tera Orb;2;1;45;0.0444;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;trainer;SCR;142;Sparkling Crystal;1;1;45;0.0222;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;trainer;SCR;131;Area Zero Underdepths;3;1;45;0.0667;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;dragapult-ex;energy;MEE;3;Water Energy;1;1;45;0.0222;0.0222
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;raging-bolt-ogerpon;trainer;POR;76;Judge;1;1;6;0.1667;0.1667
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;raging-bolt-ogerpon;trainer;SVI;171;Energy Retrieval;1;1;6;0.1667;0.1667
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;slowking-scr;trainer;PFL;87;Dawn;2;2;19;0.1053;0.1053
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;toxtricity-pfl;pokemon;PFL;83;Buneary;1;1;2;0.5;0.5
6a9db100ab080c8c957fc12b;2026-09-07;TEF-PBL;toxtricity-pfl;pokemon;PFL;84;Mega Lopunny ex;1;1;2;0.5;0.5
